kind,k_true,sep,field_sigma,trend_amp,noise_sigma,cell_idx,realiz,truth_k,method,k_hat
struct,5,4.0,9.0,,,28,10,5,silhouette,5
struct,5,4.0,9.0,,,28,10,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,10,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,10,5,decluster_dip,2
struct,5,4.0,9.0,,,28,10,5,ess_dip,3
struct,5,4.0,9.0,,,28,10,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,10,5,ess_dip_adaptive,3
struct,5,4.0,9.0,,,28,10,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,5,5,classical_gap,5
struct,5,4.0,9.0,,,28,5,5,silhouette,5
struct,5,4.0,9.0,,,28,5,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,5,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,5,5,decluster_dip,4
struct,5,4.0,9.0,,,28,5,5,ess_dip,5
struct,5,4.0,9.0,,,28,5,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,5,5,ess_dip_adaptive,5
struct,5,4.0,9.0,,,28,5,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,7,5,classical_gap,5
struct,5,4.0,9.0,,,28,7,5,silhouette,5
struct,5,4.0,9.0,,,28,7,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,7,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,7,5,decluster_dip,1
struct,5,4.0,9.0,,,28,7,5,ess_dip,1
struct,5,4.0,9.0,,,28,7,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,7,5,ess_dip_adaptive,1
struct,5,4.0,9.0,,,28,7,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,8,5,classical_gap,5
struct,5,4.0,9.0,,,28,8,5,silhouette,5
struct,5,4.0,9.0,,,28,8,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,8,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,8,5,decluster_dip,2
struct,5,4.0,9.0,,,28,8,5,ess_dip,2
struct,5,4.0,9.0,,,28,8,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,8,5,ess_dip_adaptive,2
struct,5,4.0,9.0,,,28,8,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,6,5,classical_gap,5
struct,5,4.0,9.0,,,28,6,5,silhouette,5
struct,5,4.0,9.0,,,28,6,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,6,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,6,5,decluster_dip,3
struct,5,4.0,9.0,,,28,6,5,ess_dip,3
struct,5,4.0,9.0,,,28,6,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,6,5,ess_dip_adaptive,3
struct,5,4.0,9.0,,,28,6,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,9,5,classical_gap,5
struct,5,4.0,9.0,,,28,9,5,silhouette,5
struct,5,4.0,9.0,,,28,9,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,9,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,9,5,decluster_dip,2
struct,5,4.0,9.0,,,28,9,5,ess_dip,5
struct,5,4.0,9.0,,,28,9,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,9,5,ess_dip_adaptive,5
struct,5,4.0,9.0,,,28,9,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,11,5,classical_gap,5
struct,5,4.0,9.0,,,28,11,5,silhouette,5
struct,5,4.0,9.0,,,28,11,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,11,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,11,5,decluster_dip,2
struct,5,4.0,9.0,,,28,11,5,ess_dip,1
struct,5,4.0,9.0,,,28,11,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,11,5,ess_dip_adaptive,1
struct,5,4.0,9.0,,,28,11,5,ess_dip_local,5
mixed,3,3.0,6.0,1.5,,29,2,3,classical_gap,5
mixed,3,3.0,6.0,1.5,,29,2,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,2,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,2,3,davies_bouldin,3
mixed,3,3.0,6.0,1.5,,29,2,3,decluster_dip,3
mixed,3,3.0,6.0,1.5,,29,2,3,ess_dip,3
mixed,3,3.0,6.0,1.5,,29,2,3,ess_dip_detrend,2
mixed,3,3.0,6.0,1.5,,29,2,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,1.5,,29,2,3,ess_dip_local,3
struct,5,4.0,9.0,,,28,12,5,classical_gap,5
struct,5,4.0,9.0,,,28,12,5,silhouette,5
struct,5,4.0,9.0,,,28,12,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,12,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,12,5,decluster_dip,1
struct,5,4.0,9.0,,,28,12,5,ess_dip,5
struct,5,4.0,9.0,,,28,12,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,12,5,ess_dip_adaptive,5
struct,5,4.0,9.0,,,28,12,5,ess_dip_local,5
struct,5,4.0,9.0,,,28,14,5,classical_gap,4
struct,5,4.0,9.0,,,28,14,5,silhouette,4
struct,5,4.0,9.0,,,28,14,5,calinski_harabasz,4
struct,5,4.0,9.0,,,28,14,5,davies_bouldin,4
struct,5,4.0,9.0,,,28,14,5,decluster_dip,4
struct,5,4.0,9.0,,,28,14,5,ess_dip,4
struct,5,4.0,9.0,,,28,14,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,14,5,ess_dip_adaptive,4
struct,5,4.0,9.0,,,28,14,5,ess_dip_local,4
struct,5,4.0,9.0,,,28,13,5,classical_gap,5
struct,5,4.0,9.0,,,28,13,5,silhouette,5
struct,5,4.0,9.0,,,28,13,5,calinski_harabasz,5
struct,5,4.0,9.0,,,28,13,5,davies_bouldin,5
struct,5,4.0,9.0,,,28,13,5,decluster_dip,5
struct,5,4.0,9.0,,,28,13,5,ess_dip,2
struct,5,4.0,9.0,,,28,13,5,ess_dip_detrend,1
struct,5,4.0,9.0,,,28,13,5,ess_dip_adaptive,2
struct,5,4.0,9.0,,,28,13,5,ess_dip_local,5
mixed,3,3.0,6.0,1.5,,29,1,3,classical_gap,8
mixed,3,3.0,6.0,1.5,,29,1,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,1,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,1,3,davies_bouldin,3
mixed,3,3.0,6.0,1.5,,29,1,3,decluster_dip,3
mixed,3,3.0,6.0,1.5,,29,1,3,ess_dip,3
mixed,3,3.0,6.0,1.5,,29,1,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,1,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,1,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,0,3,classical_gap,8
mixed,3,3.0,6.0,1.5,,29,0,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,0,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,0,3,davies_bouldin,3
mixed,3,3.0,6.0,1.5,,29,0,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,0,3,ess_dip,2
mixed,3,3.0,6.0,1.5,,29,0,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,0,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,0,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,4,3,classical_gap,4
mixed,3,3.0,6.0,1.5,,29,4,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,4,3,calinski_harabasz,2
mixed,3,3.0,6.0,1.5,,29,4,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,4,3,decluster_dip,1
mixed,3,3.0,6.0,1.5,,29,4,3,ess_dip,1
mixed,3,3.0,6.0,1.5,,29,4,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,4,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,4,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,7,3,classical_gap,8
mixed,3,3.0,6.0,1.5,,29,7,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,7,3,calinski_harabasz,2
mixed,3,3.0,6.0,1.5,,29,7,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,7,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,7,3,ess_dip,2
mixed,3,3.0,6.0,1.5,,29,7,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,7,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,1.5,,29,7,3,ess_dip_local,2
mixed,3,3.0,6.0,1.5,,29,3,3,classical_gap,8
mixed,3,3.0,6.0,1.5,,29,3,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,3,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,3,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,3,3,decluster_dip,3
mixed,3,3.0,6.0,1.5,,29,3,3,ess_dip,2
mixed,3,3.0,6.0,1.5,,29,3,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,3,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,3,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,6,3,classical_gap,4
mixed,3,3.0,6.0,1.5,,29,6,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,6,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,6,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,6,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,6,3,ess_dip,2
mixed,3,3.0,6.0,1.5,,29,6,3,ess_dip_detrend,1
mixed,3,3.0,6.0,1.5,,29,6,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,1.5,,29,6,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,5,3,classical_gap,6
mixed,3,3.0,6.0,1.5,,29,5,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,5,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,5,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,5,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,5,3,ess_dip,3
mixed,3,3.0,6.0,1.5,,29,5,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,5,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,5,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,8,3,classical_gap,8
mixed,3,3.0,6.0,1.5,,29,8,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,8,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,8,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,8,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,8,3,ess_dip,2
mixed,3,3.0,6.0,1.5,,29,8,3,ess_dip_detrend,2
mixed,3,3.0,6.0,1.5,,29,8,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,1.5,,29,8,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,10,3,classical_gap,7
mixed,3,3.0,6.0,1.5,,29,10,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,10,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,10,3,davies_bouldin,3
mixed,3,3.0,6.0,1.5,,29,10,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,10,3,ess_dip,2
mixed,3,3.0,6.0,1.5,,29,10,3,ess_dip_detrend,1
mixed,3,3.0,6.0,1.5,,29,10,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,1.5,,29,10,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,9,3,classical_gap,2
mixed,3,3.0,6.0,1.5,,29,9,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,9,3,calinski_harabasz,2
mixed,3,3.0,6.0,1.5,,29,9,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,9,3,decluster_dip,1
mixed,3,3.0,6.0,1.5,,29,9,3,ess_dip,1
mixed,3,3.0,6.0,1.5,,29,9,3,ess_dip_detrend,2
mixed,3,3.0,6.0,1.5,,29,9,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,1.5,,29,9,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,1,3,classical_gap,4
mixed,3,3.0,6.0,3.0,,30,1,3,silhouette,8
mixed,3,3.0,6.0,3.0,,30,1,3,calinski_harabasz,3
mixed,3,3.0,6.0,3.0,,30,1,3,davies_bouldin,3
mixed,3,3.0,6.0,3.0,,30,1,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,1,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,1,3,ess_dip_detrend,1
mixed,3,3.0,6.0,3.0,,30,1,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,3.0,,30,1,3,ess_dip_local,1
mixed,3,3.0,6.0,1.5,,29,14,3,classical_gap,7
mixed,3,3.0,6.0,1.5,,29,14,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,14,3,calinski_harabasz,2
mixed,3,3.0,6.0,1.5,,29,14,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,14,3,decluster_dip,1
mixed,3,3.0,6.0,1.5,,29,14,3,ess_dip,1
mixed,3,3.0,6.0,1.5,,29,14,3,ess_dip_detrend,2
mixed,3,3.0,6.0,1.5,,29,14,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,1.5,,29,14,3,ess_dip_local,2
mixed,3,3.0,6.0,1.5,,29,13,3,classical_gap,6
mixed,3,3.0,6.0,1.5,,29,13,3,silhouette,2
mixed,3,3.0,6.0,1.5,,29,13,3,calinski_harabasz,2
mixed,3,3.0,6.0,1.5,,29,13,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,13,3,decluster_dip,2
mixed,3,3.0,6.0,1.5,,29,13,3,ess_dip,3
mixed,3,3.0,6.0,1.5,,29,13,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,13,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,13,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,11,3,classical_gap,7
mixed,3,3.0,6.0,1.5,,29,11,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,11,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,11,3,davies_bouldin,2
mixed,3,3.0,6.0,1.5,,29,11,3,decluster_dip,3
mixed,3,3.0,6.0,1.5,,29,11,3,ess_dip,3
mixed,3,3.0,6.0,1.5,,29,11,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,11,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,11,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,5,3,classical_gap,7
mixed,3,3.0,6.0,3.0,,30,5,3,silhouette,6
mixed,3,3.0,6.0,3.0,,30,5,3,calinski_harabasz,5
mixed,3,3.0,6.0,3.0,,30,5,3,davies_bouldin,6
mixed,3,3.0,6.0,3.0,,30,5,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,5,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,5,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,5,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,5,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,0,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,0,3,silhouette,7
mixed,3,3.0,6.0,3.0,,30,0,3,calinski_harabasz,4
mixed,3,3.0,6.0,3.0,,30,0,3,davies_bouldin,8
mixed,3,3.0,6.0,3.0,,30,0,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,0,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,0,3,ess_dip_detrend,1
mixed,3,3.0,6.0,3.0,,30,0,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,3.0,,30,0,3,ess_dip_local,3
mixed,3,3.0,6.0,1.5,,29,12,3,classical_gap,4
mixed,3,3.0,6.0,1.5,,29,12,3,silhouette,3
mixed,3,3.0,6.0,1.5,,29,12,3,calinski_harabasz,3
mixed,3,3.0,6.0,1.5,,29,12,3,davies_bouldin,5
mixed,3,3.0,6.0,1.5,,29,12,3,decluster_dip,3
mixed,3,3.0,6.0,1.5,,29,12,3,ess_dip,3
mixed,3,3.0,6.0,1.5,,29,12,3,ess_dip_detrend,3
mixed,3,3.0,6.0,1.5,,29,12,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,1.5,,29,12,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,4,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,4,3,silhouette,8
mixed,3,3.0,6.0,3.0,,30,4,3,calinski_harabasz,7
mixed,3,3.0,6.0,3.0,,30,4,3,davies_bouldin,7
mixed,3,3.0,6.0,3.0,,30,4,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,4,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,4,3,ess_dip_detrend,2
mixed,3,3.0,6.0,3.0,,30,4,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,3.0,,30,4,3,ess_dip_local,2
mixed,3,3.0,6.0,3.0,,30,2,3,classical_gap,7
mixed,3,3.0,6.0,3.0,,30,2,3,silhouette,7
mixed,3,3.0,6.0,3.0,,30,2,3,calinski_harabasz,3
mixed,3,3.0,6.0,3.0,,30,2,3,davies_bouldin,8
mixed,3,3.0,6.0,3.0,,30,2,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,2,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,2,3,ess_dip_detrend,2
mixed,3,3.0,6.0,3.0,,30,2,3,ess_dip_adaptive,2
mixed,3,3.0,6.0,3.0,,30,2,3,ess_dip_local,2
mixed,3,3.0,6.0,3.0,,30,6,3,classical_gap,7
mixed,3,3.0,6.0,3.0,,30,6,3,silhouette,8
mixed,3,3.0,6.0,3.0,,30,6,3,calinski_harabasz,3
mixed,3,3.0,6.0,3.0,,30,6,3,davies_bouldin,8
mixed,3,3.0,6.0,3.0,,30,6,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,6,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,6,3,ess_dip_detrend,1
mixed,3,3.0,6.0,3.0,,30,6,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,3.0,,30,6,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,10,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,10,3,silhouette,2
mixed,3,3.0,6.0,3.0,,30,10,3,calinski_harabasz,2
mixed,3,3.0,6.0,3.0,,30,10,3,davies_bouldin,2
mixed,3,3.0,6.0,3.0,,30,10,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,10,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,10,3,ess_dip_detrend,1
mixed,3,3.0,6.0,3.0,,30,10,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,3.0,,30,10,3,ess_dip_local,1
mixed,3,3.0,6.0,3.0,,30,7,3,classical_gap,7
mixed,3,3.0,6.0,3.0,,30,7,3,silhouette,7
mixed,3,3.0,6.0,3.0,,30,7,3,calinski_harabasz,3
mixed,3,3.0,6.0,3.0,,30,7,3,davies_bouldin,6
mixed,3,3.0,6.0,3.0,,30,7,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,7,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,7,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,7,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,7,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,3,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,3,3,silhouette,8
mixed,3,3.0,6.0,3.0,,30,3,3,calinski_harabasz,2
mixed,3,3.0,6.0,3.0,,30,3,3,davies_bouldin,8
mixed,3,3.0,6.0,3.0,,30,3,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,3,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,3,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,3,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,3,3,ess_dip_local,3
mixed,3,3.0,6.0,3.0,,30,9,3,classical_gap,6
mixed,3,3.0,6.0,3.0,,30,9,3,silhouette,2
mixed,3,3.0,6.0,3.0,,30,9,3,calinski_harabasz,2
mixed,3,3.0,6.0,3.0,,30,9,3,davies_bouldin,6
mixed,3,3.0,6.0,3.0,,30,9,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,9,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,9,3,ess_dip_detrend,1
mixed,3,3.0,6.0,3.0,,30,9,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,3.0,,30,9,3,ess_dip_local,1
mixed,3,3.0,6.0,3.0,,30,8,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,8,3,silhouette,3
mixed,3,3.0,6.0,3.0,,30,8,3,calinski_harabasz,3
mixed,3,3.0,6.0,3.0,,30,8,3,davies_bouldin,4
mixed,3,3.0,6.0,3.0,,30,8,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,8,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,8,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,8,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,8,3,ess_dip_local,3
mixed,4,3.0,6.0,1.5,,31,0,4,classical_gap,8
mixed,4,3.0,6.0,1.5,,31,0,4,silhouette,4
mixed,4,3.0,6.0,1.5,,31,0,4,calinski_harabasz,4
mixed,4,3.0,6.0,1.5,,31,0,4,davies_bouldin,4
mixed,4,3.0,6.0,1.5,,31,0,4,decluster_dip,1
mixed,4,3.0,6.0,1.5,,31,0,4,ess_dip,1
mixed,4,3.0,6.0,1.5,,31,0,4,ess_dip_detrend,1
mixed,4,3.0,6.0,1.5,,31,0,4,ess_dip_adaptive,1
mixed,4,3.0,6.0,1.5,,31,0,4,ess_dip_local,2
mixed,3,3.0,6.0,3.0,,30,14,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,14,3,silhouette,6
mixed,3,3.0,6.0,3.0,,30,14,3,calinski_harabasz,8
mixed,3,3.0,6.0,3.0,,30,14,3,davies_bouldin,6
mixed,3,3.0,6.0,3.0,,30,14,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,14,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,14,3,ess_dip_detrend,1
mixed,3,3.0,6.0,3.0,,30,14,3,ess_dip_adaptive,1
mixed,3,3.0,6.0,3.0,,30,14,3,ess_dip_local,1
mixed,4,3.0,6.0,1.5,,31,2,4,classical_gap,8
mixed,4,3.0,6.0,1.5,,31,2,4,silhouette,2
mixed,4,3.0,6.0,1.5,,31,2,4,calinski_harabasz,2
mixed,4,3.0,6.0,1.5,,31,2,4,davies_bouldin,2
mixed,4,3.0,6.0,1.5,,31,2,4,decluster_dip,2
mixed,4,3.0,6.0,1.5,,31,2,4,ess_dip,2
mixed,4,3.0,6.0,1.5,,31,2,4,ess_dip_detrend,1
mixed,4,3.0,6.0,1.5,,31,2,4,ess_dip_adaptive,1
mixed,4,3.0,6.0,1.5,,31,2,4,ess_dip_local,1
mixed,3,3.0,6.0,3.0,,30,12,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,12,3,silhouette,2
mixed,3,3.0,6.0,3.0,,30,12,3,calinski_harabasz,2
mixed,3,3.0,6.0,3.0,,30,12,3,davies_bouldin,2
mixed,3,3.0,6.0,3.0,,30,12,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,12,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,12,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,12,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,12,3,ess_dip_local,3
mixed,4,3.0,6.0,1.5,,31,7,4,classical_gap,8
mixed,4,3.0,6.0,1.5,,31,7,4,silhouette,4
mixed,4,3.0,6.0,1.5,,31,7,4,calinski_harabasz,4
mixed,4,3.0,6.0,1.5,,31,7,4,davies_bouldin,4
mixed,4,3.0,6.0,1.5,,31,7,4,decluster_dip,1
mixed,4,3.0,6.0,1.5,,31,7,4,ess_dip,4
mixed,4,3.0,6.0,1.5,,31,7,4,ess_dip_detrend,1
mixed,4,3.0,6.0,1.5,,31,7,4,ess_dip_adaptive,1
mixed,4,3.0,6.0,1.5,,31,7,4,ess_dip_local,1
mixed,3,3.0,6.0,3.0,,30,11,3,classical_gap,8
mixed,3,3.0,6.0,3.0,,30,11,3,silhouette,5
mixed,3,3.0,6.0,3.0,,30,11,3,calinski_harabasz,8
mixed,3,3.0,6.0,3.0,,30,11,3,davies_bouldin,8
mixed,3,3.0,6.0,3.0,,30,11,3,decluster_dip,2
mixed,3,3.0,6.0,3.0,,30,11,3,ess_dip,2
mixed,3,3.0,6.0,3.0,,30,11,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,11,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,11,3,ess_dip_local,3
mixed,4,3.0,6.0,1.5,,31,1,4,classical_gap,6
mixed,4,3.0,6.0,1.5,,31,1,4,silhouette,4
mixed,4,3.0,6.0,1.5,,31,1,4,calinski_harabasz,4
mixed,4,3.0,6.0,1.5,,31,1,4,davies_bouldin,4
mixed,4,3.0,6.0,1.5,,31,1,4,decluster_dip,1
mixed,4,3.0,6.0,1.5,,31,1,4,ess_dip,4
mixed,4,3.0,6.0,1.5,,31,1,4,ess_dip_detrend,4
mixed,4,3.0,6.0,1.5,,31,1,4,ess_dip_adaptive,4
mixed,4,3.0,6.0,1.5,,31,1,4,ess_dip_local,4
mixed,4,3.0,6.0,1.5,,31,3,4,classical_gap,8
mixed,4,3.0,6.0,1.5,,31,3,4,silhouette,2
mixed,4,3.0,6.0,1.5,,31,3,4,calinski_harabasz,3
mixed,4,3.0,6.0,1.5,,31,3,4,davies_bouldin,3
mixed,4,3.0,6.0,1.5,,31,3,4,decluster_dip,1
mixed,4,3.0,6.0,1.5,,31,3,4,ess_dip,1
mixed,4,3.0,6.0,1.5,,31,3,4,ess_dip_detrend,1
mixed,4,3.0,6.0,1.5,,31,3,4,ess_dip_adaptive,1
mixed,4,3.0,6.0,1.5,,31,3,4,ess_dip_local,4
mixed,3,3.0,6.0,3.0,,30,13,3,classical_gap,3
mixed,3,3.0,6.0,3.0,,30,13,3,silhouette,7
mixed,3,3.0,6.0,3.0,,30,13,3,calinski_harabasz,2
mixed,3,3.0,6.0,3.0,,30,13,3,davies_bouldin,7
mixed,3,3.0,6.0,3.0,,30,13,3,decluster_dip,1
mixed,3,3.0,6.0,3.0,,30,13,3,ess_dip,1
mixed,3,3.0,6.0,3.0,,30,13,3,ess_dip_detrend,3
mixed,3,3.0,6.0,3.0,,30,13,3,ess_dip_adaptive,3
mixed,3,3.0,6.0,3.0,,30,13,3,ess_dip_local,3
mixed,4,3.0,6.0,1.5,,31,5,4,classical_gap,5
mixed,4,3.0,6.0,1.5,,31,5,4,silhouette,2
mixed,4,3.0,6.0,1.5,,31,5,4,calinski_harabasz,2
mixed,4,3.0,6.0,1.5,,31,5,4,davies_bouldin,2
mixed,4,3.0,6.0,1.5,,31,5,4,decluster_dip,2
mixed,4,3.0,6.0,1.5,,31,5,4,ess_dip,1
mixed,4,3.0,6.0,1.5,,31,5,4,ess_dip_detrend,1
